gyroX,gyroY,gyroZ,accX,accY,accZ,pitch,roll,yaw,type
315.73,-286.68,-123.54,1.73,5.53,2.86,-5,119.95,-12.78,2
304.93,-340.58,-144.41,1.91,4.93,2.9,7.04,129.98,-20.84,2
298.46,-361.21,-138.85,2.26,4.7,2.89,19.68,138.35,-27.71,2
295.72,-325.74,-122.44,2.73,4.56,2.87,30.92,146.29,-32.47,2
299.38,-239.2,-111.33,3.06,4.19,2.91,39.21,155.8,-33.96,2
305.97,-129.33,-93.81,2.89,3.79,2.88,43.12,167.47,-32.93,2
318.79,-54.38,-73,2.67,3.46,2.65,44.04,-179.77,-31.34,2
342.35,36.87,-43.33,2.42,3.25,2.44,41.78,-166.76,-31.22,2
372.44,84.17,-21.61,2.17,3.1,2.22,38.57,-153.58,-32.94,2
401.55,84.78,-7.81,2.06,3.07,2.08,36.31,-139.73,-35.6,2
417.48,32.41,-1.83,1.88,3.07,1.84,36.51,-123.87,-36.14,2
422,-56.09,2.44,1.83,3.02,1.78,38.49,-104.81,-32.19,2
419.98,-122.5,8.61,2.03,3.05,1.8,39.71,-82.84,-24.13,2
181.21,-19.35,141.66,2.06,0.85,1.93,44.29,-70.74,-22.43,2
255.74,26.67,140.44,1.9,0.85,1.95,48.74,-55.94,-18.91,2
285.58,33.94,140.81,1.68,1.04,1.95,52.66,-38.41,-12.65,2
288.21,34.3,145.2,1.54,1.08,1.97,55.02,-18.37,-3.01,2
270.75,31.74,152.4,1.44,1.12,1.91,55.08,2.61,8.78,2
247.8,27.04,155.88,1.3,1.18,1.81,52.57,21.92,20.26,2
220.21,23.44,153.02,1.18,1.19,1.75,48.11,37.35,29.19,2
198.24,23.68,151.06,1.12,1.15,1.65,42.67,48.99,35.76,2
151.86,25.88,135.74,1.08,1.12,1.56,37.07,57.3,40.51,2
113.4,35.03,122.8,1.04,1.05,1.45,31.79,62.98,44.34,2
78.74,45.59,106.81,1.02,0.93,1.35,27.05,66.73,47.97,2
57.37,59.69,99.73,1.01,0.8,1.2,22.6,69.27,51.61,2
31.07,78.67,90.58,0.96,0.66,1.06,18.7,70.64,55.68,2
12.45,96.5,81.54,0.88,0.59,0.98,15.34,71.16,60.13,2
-2.5,101.75,69.46,0.85,0.52,0.84,12.36,71.01,64.77,2
-11.66,109.86,64.64,0.8,0.51,0.72,9.66,70.48,69.62,2
-16.6,115.91,62.56,0.76,0.48,0.56,7.14,69.68,74.7,2
-21.91,118.71,47.97,0.77,0.44,0.31,5.03,69.06,79.84,2
-27.59,120.85,43.03,0.78,0.47,0.22,3.24,68.22,85.16,2
-36.62,124.02,38.57,0.79,0.54,0.12,1.82,67.15,90.44,2
-50.35,127.81,32.53,0.75,0.55,-0.01,0.89,65.69,95.89,2
-59.08,131.1,26.37,0.71,0.52,-0.12,0.51,63.97,101.3,2
-78.86,136.35,17.33,0.67,0.42,-0.25,0.7,61.87,106.36,2
-91.74,133.91,5,0.65,0.41,-0.32,1.49,59.51,111.03,2
-101.38,131.1,-4.7,0.65,0.35,-0.42,2.74,56.95,115.17,2
-106.57,123.17,-13.43,0.67,0.32,-0.46,4.18,54.26,118.91,2
-112.49,116.27,-18.74,0.69,0.25,-0.51,5.85,51.35,121.96,2
-118.04,99.73,-30.27,0.73,0.22,-0.55,7.54,48.2,124.24,2
-122.07,86.85,-34.55,0.81,0.21,-0.54,8.95,44.68,125.96,2
-126.28,74.22,-34,0.98,0.22,-0.52,9.99,40.75,127.33,2
-129.09,64.94,-25.15,1.1,0.17,-0.48,10.54,36.55,128.59,2
-126.89,65.73,-9.7,1.19,0.08,-0.45,10.87,32.41,130.12,2
-121.09,66.77,2.56,1.22,0.02,-0.42,11.07,28.41,131.95,2
-112.3,70.5,16.05,1.24,-0.02,-0.38,11.34,24.78,134.21,2
-106.45,79.28,24.9,1.28,-0.02,-0.32,11.95,21.37,136.82,2
-98.21,90.76,32.71,1.29,0.01,-0.29,13.1,18.37,139.71,2
-91.67,106.75,38.51,1.31,0.03,-0.27,14.89,15.73,142.77,2
-84.53,127.38,44.07,1.27,0.02,-0.25,17.63,13.63,146.19,2
-79.16,138,43.7,1.19,0.04,-0.25,20.85,11.82,149.4,2
-61.77,175.42,39.37,0.96,0.12,-0.34,25.91,11.38,152.82,2
-54.08,184.02,36.01,0.91,0.15,-0.33,31.42,11.44,156.52,2
-52.73,184.08,34.73,0.88,0.17,-0.33,36.85,11.94,160.34,2
-52.06,192.32,39.25,0.93,0.12,-0.28,42.59,13,164.78,2
-52.92,197.75,43.7,0.94,0.12,-0.28,48.6,15.22,170.38,2
226.87,51.27,-320.98,0.95,1.79,0.93,-70.74,24.06,141.77,2
214.29,64.45,-319.76,0.93,1.82,1.03,-59.13,52.66,120.06,2
208.01,78.12,-322.69,0.89,1.86,1.17,-45.09,65.54,114.34,2
204.9,100.4,-326.05,0.88,1.86,1.22,-30.61,73.65,114.1,2
-122.19,-33.45,-85.69,0.09,1.93,1.39,-26.73,68.8,111.41,2
-146.24,-43.33,-87.71,0.11,1.97,1.37,-23.29,63.54,107.99,2
-167.36,-60.61,-94.42,0.05,1.95,1.38,-20.39,57.93,103.73,2
-183.84,-70.8,-92.22,0.04,2.01,1.36,-18.39,51.86,98.38,2
-206.48,-97.9,-99.98,0.06,2.04,1.39,-17.43,45.47,92.19,2
-218.44,-121.64,-108.64,0.12,2.03,1.44,-17.91,39.04,84.7,2
-231.63,-147.28,-111.39,0.23,2.07,1.57,-20,32.63,76.65,2
-246.09,-169.37,-109.44,0.35,2.12,1.66,-23.41,26.31,68.74,2
-257.02,-185.24,-108.83,0.49,2.22,1.74,-28.31,20.42,60.4,2
-271.67,-195.62,-104.61,0.62,2.3,1.84,-34.13,14.52,52.52,2
-289.06,-206.18,-99.18,0.78,2.36,1.94,-40.89,8.05,45.08,2
-310.79,-197.94,-82.03,0.88,2.38,2.07,-47.94,0.58,38.74,2
-342.16,-191.22,-59.63,0.94,2.38,2.14,-55.05,-8.78,34.2,2
-371.89,-182.07,-35.1,0.97,2.4,2.13,-61.86,-21.53,32.71,2
-396.61,-174.19,-17.33,1.05,2.54,2.17,-67.93,-38.94,35.4,2
-422.12,-171.33,-14.89,1.09,2.72,2.22,-73.17,-64.02,44.82,2
-456.48,-169.92,-17.4,1.08,2.87,2.18,-76.44,-102.38,65.79,2
-502.14,-172.55,-23.56,1.04,2.84,2.06,-75.36,-148.68,92.08,2
-555.6,-187.13,-18.68,0.95,2.7,1.94,-70.12,176.1,104.71,2
-607.12,-201.84,-2.99,0.83,2.54,1.8,-63.28,151.81,103.71,2
-641.66,-221.13,5.19,0.68,2.39,1.69,-56.59,131.86,95.84,2
-729.25,-301.7,43.4,0.58,1.94,1.53,-51.58,114.84,79.84,2
-752.44,-336.06,61.83,0.79,1.69,1.58,-49.66,98.92,60.75,2
-768.49,-371.89,65.06,0.9,1.52,1.67,-51.29,84.11,39.37,2
-791.93,-402.77,69.27,0.88,1.21,1.76,-57.33,71.23,15.69,2
-813.6,-437.56,95.09,0.89,0.81,1.87,-67.13,63.33,-12.08,2
-830.69,-461.85,122.19,1.03,0.69,2.03,-78.31,75.95,-59.65,2
-856.75,-483.22,165.71,1.16,0.7,2.24,-78.73,145.21,-163.86,2
-883.97,-487.43,221.5,1.34,0.79,2.27,-66.7,161.01,143.52,2
-920.04,-481.2,275.27,1.52,1.04,2.27,-55.69,153.71,110.46,2
-970.28,-463.62,326.35,1.58,1.47,2.6,-49.69,139.35,80,2
-1020.08,-416.63,360.78,1.69,1.58,2.43,-51.28,121.75,50.16,2
-1054.87,-392.52,386.9,1.45,1.44,2.03,-59.47,106,18.79,2
-1073.49,-406.19,401.73,0.93,1.49,1.77,-70.47,101.1,-21.61,2
-1076.11,-427.37,399.54,0.68,1.71,1.44,-76.7,131.37,-95.92,2
-1087.1,-508.12,386.23,0.74,1.92,1.31,-67.1,158.21,-167.41,2
-1099.91,-574.65,380.98,0.87,1.94,1.24,-53.68,151.48,151.88,2
-1104.31,-613.77,377.5,0.88,2.09,1.24,-40.66,134.31,115.64,2
-1148.8,-727.78,357.48,0.8,2.91,0.88,-36.19,112.25,79.55,2
-1164.55,-750.92,339.36,0.65,3.15,0.56,-41.69,91.1,42.27,2
-1177.86,-785.89,303.83,0.27,3.5,0.07,-53.76,78.63,-0.17,2
-1187.93,-846.44,250.61,-0.01,3.83,-0.28,-64.8,89.91,-63.77,2
-1192.08,-923.4,197.57,-0.22,3.56,-0.6,-60.13,118.1,-143.3,2
-1162.9,-994.63,163.7,-0.24,3.8,-0.38,-44.21,120.01,160.39,2
-1136.72,-1035.89,153.75,0.01,4.47,0.15,-32.79,105.92,114.32,2
-1120.12,-1026.06,156.68,0.38,4.8,0.83,-34.3,87.15,71.29,2
-1113.95,-954.83,192.44,0.41,5.6,2,-48.84,69.64,34.8,2
-1088.56,-704.35,295.23,0.3,6.67,2.36,-69.09,49.14,10.77,2
-1089.23,-441.04,351.26,0.08,7.94,1.72,-84.97,-33.99,53.21,2
-1104.31,-246.22,331.3,-0.3,7.94,0.37,-77.4,-120.63,98.37,2
-1099.98,-51.03,187.93,-1.06,7.94,-2.31,-76.34,-163.77,98.96,2
-1108.89,12.76,-9.16,-1.5,7.94,-5.19,-72.36,125.44,127.67,2
-1110.41,-40.1,-386.29,-1.41,7.94,-8,-52.24,82.26,128.77,2
-1094.24,-145.32,-687.32,-0.28,7.94,-8,-26.81,56.65,106.47,2
-1021.73,-201.78,-916.81,1.05,7.94,-8,-7.19,30.71,73.37,2
-872.86,-148.74,-1034,2.27,7.94,-8,0.65,3.57,34.69,2
-640.14,69.09,-1078.25,3.12,7.94,-7.11,1.12,-17.04,-6.75,2
-309.81,384.03,-1113.4,3.32,7.94,-6.83,7.19,-21.38,-55.24,2
240.05,729.49,-1244.87,2.67,7.94,-6,19.16,-14.87,-110.83,2
707.46,755.62,-1441.22,2.43,7.94,-3.06,33.07,-12.39,-174.64,2
1102.54,694.03,-1713.26,4.61,7.94,1.7,39.38,-18.34,106.35,2
1323.73,671.94,-1852.66,5.91,7.94,6.1,36.67,-23.26,22.57,2
1547.73,761.29,-1916.44,6.52,7.94,7.94,39.21,-19.31,-62.13,2
1901.25,1039.43,-1993.84,7.94,7.94,7.94,48.69,-25.33,-158.91,2
1984.31,1195.98,-1989.93,7.94,7.94,7.94,46.82,-49.4,90.11,2
1984.31,1593.14,-1618.59,7.94,7.94,7.94,42.34,-56.7,-7.48,2
1984.31,1984.31,-1015.62,7.94,7.94,7.94,50.92,-65.81,-104.88,2
1984.31,1984.31,-396.24,7.94,7.94,6.93,58.64,-103,138.22,2
1559.94,1984.31,773.99,7.94,7.94,-3.04,35.76,-156.76,19.69,2
977.72,1984.31,1581.12,3.2,7.94,-3.15,1.75,-160.08,-54.83,2
524.29,663.88,1466.86,-8,7.94,-1.07,18.49,-151.55,-102.86,2
469.97,-734.13,1112.61,-4.71,7.94,-1.47,81.05,-127.13,-94.75,2
518.07,-1859.25,910.34,7.94,7.94,4.35,24.2,28.93,42.51,2
672.36,-1702.76,745.67,7.94,7.94,7.94,-34.26,59.63,24.34,2
808.17,-1085.33,757.57,7.94,7.94,7.94,-63.38,124.06,-16.14,2
816.16,-424.5,777.71,7.85,7.94,6.39,-56.92,-149.57,-79.41,2
706.18,-322.33,752.14,3.35,7.94,3.66,-29.16,-116.45,-91.02,2
540.16,-468.14,672.97,0.97,7.94,2.62,-0.39,-100.49,-79.07,2
407.71,-662.6,585.57,2.92,7.94,3.42,20.52,-80.04,-51.82,2
337.59,-747.92,490.6,5.61,7.94,4.67,23.7,-52.44,-16.64,2
320.8,-688.42,396.55,6.62,7.94,5.45,13.14,-28.75,10.4,2
358.95,-510.25,287.29,5.63,7.94,5.07,-0.83,-9.91,26.48,2
400.39,-403.32,269.29,4.63,7.94,4.58,-17.01,6.44,37.23,2
410.95,-403.32,248.17,4.05,7.94,4.28,-35.27,21.91,42.42,2
386.47,-434.2,224.73,3.83,7.94,4.26,-54.94,39.73,38.42,2
326.54,-487.92,214.05,3.45,7.94,4.2,-71.35,78.74,8.11,2
242.92,-543.95,190.43,2.99,7.54,3.91,-67.21,149.01,-56.55,2
188.05,-586.49,160.22,2.86,6.76,3.5,-47.22,173.26,-77.59,2
148.01,-612.92,131.47,2.63,6.14,3.01,-23.98,-179.92,-82.53,2
117.86,-629.94,77.03,2.51,5.69,2.67,-0.38,-177.33,-83.31,2
98.21,-622.5,32.96,2.73,5.17,2.55,22.49,-174.82,-81.9,2
110.47,-585.82,-14.22,3.05,4.47,2.72,44.24,-169.08,-77.58,2
136.9,-541.02,-38.27,3.35,3.88,3.05,63.43,-153.68,-65.07,2
167.36,-485.47,-46.75,3.37,3.66,3.25,75.38,-103.8,-20.03,2
189.94,-427.19,-44.01,3.26,3.54,3.28,69.05,-41.15,36.98,2
201.23,-369.08,-31.8,3.04,3.42,3.17,55.44,-17.77,53.5,2
200.81,-328.49,-16.05,2.8,3.42,3.02,42.32,-4.72,59.08,2
192.81,-288.88,6.23,2.61,3.2,2.9,29.83,4.84,60.87,2
183.29,-264.83,18.74,2.55,2.95,2.78,18.04,13.05,60.93,2
173.46,-241.27,33.14,2.55,2.85,2.77,7.18,20.45,59.96,2
161.25,-216.67,44.8,2.52,2.58,2.77,-2.71,27.38,58.2,2
153.99,-202.39,50.35,2.41,2.39,2.72,-11.62,34.18,55.99,2
144.47,-187.07,57.5,2.25,2.23,2.67,-19.62,40.7,53.32,2
134.09,-177.49,63.78,2.14,2.08,2.62,-26.93,47.06,50.1,2
120.54,-171.75,66.53,2,1.87,2.6,-33.54,53.19,46.43,2
113.16,-170.53,65.98,1.94,1.65,2.63,-39.43,59.85,41.49,2
101.01,-164.79,64.39,1.96,1.49,2.67,-44.5,66.52,36.12,2
86.79,-152.71,62.01,1.99,1.36,2.67,-48.71,72.98,30.51,2
71.84,-130,58.11,1.99,1.23,2.6,-52.15,78.26,25.93,2
55.91,-101.38,56.34,1.96,1.1,2.54,-54.95,82.14,22.46,2
42.3,-67.08,59.75,1.92,0.93,2.39,-57.59,83.88,21.08,2
29.97,-41.75,59.33,1.85,0.82,2.18,-60.2,83.57,21.7,2
25.09,-27.83,58.9,1.7,0.65,1.94,-62.75,82.24,23.39,2
26.37,-18.37,59.81,1.58,0.48,1.75,-65.36,80.11,26.14,2
34.36,-10.13,62.07,1.6,0.3,1.63,-67.94,77.27,30.17,2
47.18,-6.47,57.62,1.68,0.23,1.57,-70.19,74.45,34.75,2
58.65,3.6,56.95,1.74,0.17,1.52,-72.19,69.89,41.58,2
68.42,17.7,58.29,1.74,0.13,1.48,-73.76,62.16,52.12,2
74.71,37.78,62.26,1.68,0.09,1.41,-74.48,49.89,67.66,2
77.33,60.18,65.61,1.56,0.08,1.33,-73.69,35.02,86.13,2
76.66,80.44,67.99,1.4,0.11,1.19,-71.44,22.85,102.01,2
71.11,196.23,113.04,1.15,-0.02,0.11,-63.98,5.96,122.28,2
36.25,260.31,124.82,0.99,0,0.04,-54.34,-2.12,133.15,2
27.89,278.93,126.77,0.78,0.01,-0.08,-44.23,-6.23,139.73,2
15.99,284.06,113.04,0.54,-0.06,-0.2,-34.49,-8.71,143.94,2
9.7,281.74,102.29,0.37,-0.12,-0.28,-25.06,-10.59,146.8,2
8.91,263.24,82.64,0.31,-0.19,-0.34,-16.44,-11.79,148.32,2
14.53,229.74,55.18,0.33,-0.29,-0.35,-8.99,-12.51,148.8,2
29.66,205.26,36.62,0.44,-0.34,-0.31,-2.85,-12.49,148.42,2
47.42,183.72,16.05,0.5,-0.36,-0.3,2.21,-11.73,147.19,2
68.91,158.33,-10.25,0.62,-0.37,-0.24,6.13,-9.88,145.38,2
79.77,145.81,-20.08,0.82,-0.18,-0.14,8.85,-7.19,143.17,2
80.63,119.69,-41.5,1.13,-0.02,0.03,11.01,-4.46,140.89,2
68.85,112.85,-46.39,1.47,0.16,0.21,13.35,-2.12,138.79,2
42.18,125.18,-43.46,1.82,0.17,0.38,16.49,-1.07,137.09,2
12.51,155.09,-31.37,2.04,0.19,0.33,20.86,-1.1,135.94,2
-17.64,186.77,-18.43,2.05,0.22,0.32,26.36,-2.29,135.06,2
-38.7,209.17,-13.06,1.95,0.07,0.19,32.9,-4.39,134.13,2
-42.05,224.73,-7.08,1.76,-0.14,0.1,40.18,-6.96,132.77,2
-38.21,230.9,-0.37,1.52,-0.16,-0.19,47.31,-10.1,130.61,2
-29.6,198.55,-2.44,1.27,-0.15,-0.37,53.64,-13.6,127.74,2
-19.65,151.25,-5.13,1.13,-0.2,-0.39,57.95,-17.58,124.1,2
-12.51,88.99,-11.78,1.18,-0.25,-0.35,59.51,-21.48,120.4,2
-5.37,40.89,-11.9,1.29,-0.28,-0.24,59.21,-24.33,117.57,2
32.17,156.74,-6.9,1.59,-0.29,0.17,61.62,-28.14,110.84,2
52.55,120.67,-34.91,1.44,-0.06,0.21,63.1,-33.13,102.74,2
229.74,-153.02,-337.52,1.17,0.71,0.68,-13.53,76.8,14.54,2
278.75,-88.01,-357.24,1.31,0.6,0.46,-1.62,88.61,9.52,2
299.44,-76.84,-358.4,1.17,0.57,0.42,10.82,99.84,7.5,2
314.39,-69.89,-350.22,0.94,0.83,0.52,23.07,111.73,8.41,2
323.85,-56.21,-342.9,0.88,1.05,0.51,34.29,125.65,12.94,2
322.39,-49.26,-341.8,0.94,1.25,0.45,43.85,142.96,22.02,2
314.39,-51.94,-345.58,0.9,1.33,0.45,50.81,165.2,36.8,2
313.35,-57.5,-350.22,0.79,1.35,0.48,53.34,-167.8,56.79,2
301.09,-64.21,-351.32,0.68,1.4,0.53,50.36,-140.95,76.94,2
288.15,-67.81,-345.46,0.69,1.5,0.57,42.71,-119.47,91.8,2
275.21,-66.65,-335.21,0.73,1.55,0.61,32.2,-103.33,100.92,2
261.05,-62.56,-326.9,0.76,1.68,0.66,20.05,-90.75,105.65,2
248.96,-53.71,-324.1,0.76,1.73,0.74,6.97,-79.88,106.96,2
243.71,-48.4,-324.1,0.8,1.78,0.81,-6.52,-69.08,105.34,2
238.4,-33.51,-325.62,0.83,1.88,0.91,-19.61,-56.87,100.11,2
239.5,-15.2,-331.97,0.93,1.91,1.02,-30.83,-41.25,89.96,2
243.77,8.3,-337.52,1,1.95,1.08,-37.99,-20.68,74.11,2
252.56,37.54,-339.78,1.04,1.95,1.2,-38.34,2.86,55.16,2
264.28,76.84,-337.52,1.12,1.93,1.27,-31.53,23.92,39.28,2
275.15,117.07,-330.63,1.07,1.97,1.23,-20.08,40.47,29.32,2
286.99,139.04,-328.92,0.98,1.99,1.17,-6.69,53.84,24.5,2
301.21,172,-322.88,0.9,2,1.1,7.33,66.27,24.19,2
313.05,194.7,-316.65,0.86,2,1.07,20.43,79.61,28.21,2
-191.65,-163.76,-74.4,0.08,2.03,1.28,20.31,67.27,19.89,2
-226.68,-182.31,-69.58,0.15,2.14,1.37,18.24,54.91,11.72,2
-244.08,-185.12,-65.19,0.23,2.22,1.49,14.41,42.87,4.24,2
-255.62,-184.2,-61.83,0.33,2.31,1.59,9.29,31.6,-2.14,2
-275.02,-182.19,-61.95,0.43,2.43,1.71,3.33,20.71,-7.26,2
-297.85,-174.38,-58.41,0.48,2.53,1.77,-3.06,9.76,-11.12,2
-325.26,-165.34,-54.38,0.51,2.64,1.81,-9.64,-1.67,-13.73,2
-351.68,-157.59,-51.39,0.51,2.67,1.86,-16.38,-13.78,-15.33,2
-379.64,-157.1,-53.47,0.54,2.69,1.84,-23.21,-27.1,-15.77,2
-399.78,-159.18,-55.3,0.52,2.68,1.83,-29.9,-41.77,-14.71,2
-428.89,-161.5,-52.19,0.51,2.67,1.82,-36.1,-59.03,-11.51,2
-460.21,-166.93,-44.98,0.52,2.63,1.81,-41,-79.81,-5.49,2
-492.86,-175.66,-36.19,0.51,2.66,1.8,-43.54,-104.54,3.1,2
-534.12,-180.91,-27.1,0.56,2.76,1.75,-42.83,-132.19,12.4,2
-577.21,-190,-23.01,0.6,2.77,1.69,-38.65,-160.79,19.91,2
-611.69,-206.42,-23.93,0.67,2.69,1.69,-31.78,171.59,23.42,2
-631.04,-216.19,-24.6,0.79,2.53,1.8,-24.24,145.48,22.15,2
-652.77,-229.92,-18.55,0.91,2.36,1.86,-18.1,119.71,16.52,2
-672.97,-239.62,-8.85,0.9,2.29,1.86,-15.45,93.7,7.89,2
-694.27,-253.05,3.6,0.91,2.17,1.85,-17.57,67.63,-1.81,2
-708.68,-264.16,21.67,0.92,1.97,1.8,-24.54,41.89,-9.94,2
-723.33,-275.39,36.32,0.91,1.9,1.79,-34.66,15.62,-14.35,2
-748.96,-287.54,64.03,0.84,1.95,1.81,-45.56,-14.93,-11.67,2
-1032.65,-281.43,206.05,0.68,0.79,1.57,-49.23,-69.19,7.79,2
-1066.53,-336.85,222.11,0.76,0.81,1.53,-40.68,-120.94,24.31,2
-1082.34,-391.48,238.46,0.81,1.07,1.35,-25.12,-163.7,27.18,2
-1094.91,-443.66,246.58,0.98,1.24,1.23,-9.21,156.31,17.46,2
-1113.1,-527.22,242.07,0.99,1.42,1.06,-1.96,113.93,-2.34,2
-1128.54,-585.94,234.8,0.92,1.68,0.77,-10.04,71.88,-24.73,2
-1149.6,-662.66,218.2,0.88,1.8,0.6,-31.96,33.95,-40.75,2
-1163.15,-731.14,205.81,0.95,1.76,0.49,-60.54,-10.68,-38.94,2
-1169.8,-781.31,207.15,1.12,1.8,0.45,-68.41,-123,34.86,2
-1179.57,-830.08,215.94,1.33,2.18,0.31,-38.86,179.27,49.93,2
-1176.57,-846.31,218.87,1.17,2.53,0.13,-12.62,141.61,31.93,2
-1150.94,-857.6,210.02,0.96,2.92,-0.06,-2.54,100.66,1.58,2
-1130.8,-877.44,183.9,0.57,3.54,-0.49,-13.61,62.25,-30.16,2
-1115.84,-918.95,149.96,0.22,3.69,-0.47,-40.21,33.63,-55.55,2
-1077.45,-980.53,104.74,-0.13,4.87,-0.42,-74.61,13.92,-78.22,2
-1081.85,-1012.27,91.43,0.08,5.46,0.1,-68.82,168.77,86.63,2
-1103.27,-950.32,120.73,0.23,5.84,0.8,-38.84,147.24,61.37,2
-1095.52,-840.21,153.14,0.2,6.56,1.25,-24.04,118.67,34.24,2
-1086.12,-631.1,192.38,-0.07,7.76,1.42,-25.54,86.28,10.08,2
-1090.64,-467.04,179.5,-0.66,7.94,0.61,-35.8,51.95,-4.27,2
-1094.97,-309.45,124.51,-1.16,7.94,-0.86,-45.25,14.59,-9.14,2
-1086.36,-193.6,14.53,-1.66,7.94,-2.69,-52.12,-22.59,-12.84,2
-1076.6,-135.13,-160.03,-1.56,7.94,-4.6,-62.23,-56.1,-20.86,2
-1046.88,-94.3,-375.37,-1.01,7.94,-7,-83.83,-87.54,-28.42,2
-939.09,-94.06,-692.08,-0.62,7.94,-8,-64.92,88.16,121.41,2
-805.66,-78.92,-893.01,0.22,7.94,-8,-26.83,71.54,108.34,2
-561.22,66.35,-1076.6,2.29,7.94,-6.69,15.37,58.58,97.27,2
-216.98,375.31,-1187.93,2.99,7.94,-5.88,61.73,44.23,79.56,2
124.39,605.41,-1270.14,2.96,7.94,-5.1,64.17,-99.17,-77.4,2
487.18,719.12,-1389.28,2.83,7.94,-3.61,10.16,-93.3,-103.36,2
859.44,756.04,-1563.11,2.72,7.94,-0.91,-34.98,-44.41,-148.07,2
1232.3,771.55,-1755.86,3.76,7.94,1.91,-10.31,39.22,145.93,2
1680.11,829.9,-1918.03,5.02,7.94,6.52,52.99,106.92,154.35,2
1984.31,1028.75,-1948.67,6.16,7.94,7.94,21.7,-128.45,-125.71,2
1984.31,1569.09,-1988.04,7.94,7.94,7.94,-35.42,-50.95,-179.07,2
1984.31,1984.31,-1804.99,7.94,7.94,5.67,15.23,31.39,123.55,2
1984.31,1984.31,-1516.66,7.94,7.94,7.94,56.42,148.91,-165.91,2
1984.31,1984.31,-921.33,7.94,7.94,5.01,-5.39,-134.57,-151.06,2
1984.31,1984.31,-518.8,7.94,7.94,-5.28,-21.22,-51.09,148.19,2
1228.82,1984.31,103.64,-7.06,7.94,-7.51,36.09,-23.67,122.2,2
89.54,917.85,801.03,-8,7.94,-6.2,62.71,14.56,-182.36,2
-577.27,-234.8,1182.31,-7.58,7.94,-3.85,15.03,20.1,-133.69,2
-638.92,-1437.26,1502.69,-2.99,7.94,-1.08,-46.5,-14.01,-85.08,2
-214.42,-1805.85,1466.25,7.94,7.94,0.41,-35.03,-103.22,25.05,2
123.11,-1706.79,1093.44,7.94,7.94,4.11,4.48,-103.25,71.27,2
418.52,-1316.96,642.27,5.68,7.94,6.18,22.51,-72.48,109.61,2
539.18,-835.33,511.9,3.96,7.94,4.56,25.12,-36.39,144.1,2
455.32,-462.04,524.9,5.4,7.94,3.35,16.51,-8.54,169.83,2
381.65,-356.26,390.75,4.2,7.94,2.45,1.15,10.24,-176.21,2
361.51,-500.24,245.73,3.36,7.94,2.64,-23.51,27.41,-175.36,2
442.5,-564.33,213.07,5.64,7.94,4.16,-45.32,52.28,-185.05,2
486.76,-470.83,184.45,6.15,7.94,4.86,-56.33,85.78,157.05,2
479.98,-283.02,156.86,5.33,7.94,4.62,-59.38,120.34,138.15,2
476.01,-201.84,161.62,3.92,6.92,3.71,-58.42,152.81,121.46,2
475.22,-201.23,180.48,3.02,6.68,3.33,-52.67,-178.75,108.64,2
462.77,-235.53,179.75,2.67,6.54,3.35,-43.3,-157.63,103.14,2
436.71,-260.38,172.06,2.38,6.14,3.31,-32.7,-142.29,103.78,2
412.72,-273.38,154.72,1.98,5.51,3.05,-22.61,-129.15,108.34,2
390.93,-280.33,125.67,1.77,5.16,2.75,-14.23,-116.73,115.88,2
367.31,-294.37,97.72,1.62,5.01,2.22,-7.99,-104.95,125.92,2
338.07,-306.4,77.94,1.47,4.73,1.78,-4.23,-93.16,137.66,2
316.04,-323.97,59.51,1.53,4.47,1.6,-3.64,-80.97,150.69,2
312.87,-333.92,43.64,1.75,4.25,1.6,-6.65,-68.61,163.67,2
316.16,-322.69,29.17,2.11,4.09,1.64,-12.54,-56.55,-184.95,2
320.43,-291.02,23.25,2.26,3.93,1.59,-20.04,-44.64,-175.92,2
327.88,-258.3,21.42,2.32,3.77,1.48,-28.04,-32.43,-169.52,2
334.59,-217.41,27.28,2.34,3.61,1.48,-35.83,-19.69,-165.14,2
342.59,-183.84,43.52,2.46,3.4,1.62,-42.84,-6.32,-162.34,2
342.83,-149.78,59.02,2.49,3.4,1.61,-48.61,7.18,-160.59,2
331.3,-116.33,75.13,2.39,3.41,1.53,-53.25,20.06,-159.17,2
311.46,-85.08,92.16,2.16,3.34,1.36,-57.07,30.71,-156.89,2
275.57,-71.35,110.72,1.78,3.33,1.18,-61.09,40.22,-154.9,2
233.52,-84.05,118.1,1.58,3.23,1.05,-65.7,49.24,-154.6,2
192.2,-97.35,123.78,1.53,3.06,1.03,-70.55,59.42,-157.45,2
176.51,-109.5,125.85,1.57,2.59,1.21,-75.23,72.67,-164.24,2
174.93,-112.55,124.45,1.71,2.18,1.47,-78.93,93.35,-178.39,2
195.74,-102.23,114.87,1.88,1.9,1.74,-80.97,124.29,158.15,2
213.26,-79.1,106.51,2.07,1.8,1.97,-81.64,158.95,132.31,2
220.21,-45.84,101.62,2.14,1.82,2.12,-81.98,-168.02,108.57,2
213.87,-1.04,101.32,2.08,1.83,2.14,-82.79,-119.11,68.47,2
176.33,65.8,101.14,1.89,1.77,1.98,-81.03,-71.81,27.29,2
147.28,96.98,98.39,1.63,1.67,1.7,-76.42,-45.45,5.13,2
106.32,125.67,87.83,1.46,1.58,1.47,-70.5,-32.13,-4.86,2
82.09,133.97,75.81,1.32,1.45,1.25,-64.63,-24.04,-10.12,2
